sample_id	x_2d	y_2d	x_3d	y_3d	z_3d	clust	member_prob	knn_clust
TCGA-G9-6363-01A-21D-1786-08	9.66831158045488	-2.32089390409837	3.92305971174287	9.37542681325349	3.80668649686247	1	0.77082369357459	1
TCGA-EJ-5531-01A-01D-1576-08	9.44011296338272	-5.20470343449943	4.01407443041859	11.5129604333813	4.15253089298643	1	0.81895062919102	1
TCGA-EJ-7785-01A-11D-2114-08	9.64236455897185	-2.35722223464896	3.68278432883308	9.67377682438908	3.98494311532728	1	0.773639280253614	1
TCGA-G9-7522-01A-11D-2260-08	9.07031577539679	-4.98151602263483	4.29640335026131	11.3710754804768	4.04008310876758	1	0.840998169244616	1
TCGA-G9-6348-01A-11D-1786-08	0.427771531360801	2.20389186106891	-0.131892221021657	-0.727291240182215	0.0420238888902595	0	0	4
TCGA-EJ-5532-01A-01D-1576-08	9.2942451457952	-5.44381703126678	3.96490629253565	11.8547944632382	3.90543282249934	1	0.770291143596801	1
TCGA-76-4934-01A-01D-1486-08	-0.769828386020147	4.84674733303707	0.37737954999038	-1.86597624019157	2.19258812159155	4	0.524159138806532	4
TCGA-GU-A762-01A-11D-A339-08	-7.11274379921904	-2.32537637063924	0.433076279253221	-5.95048274155523	-2.92242250179499	6	0.0341179570811345	6
TCGA-GU-A763-01A-11D-A32B-08	-7.2781289145961	-2.54315153368365	0.647331701451151	-6.14381227301844	-2.9162289200658	6	0.170156361062184	6
TCGA-GU-A764-01A-11D-A34U-08	-0.018426225738204	3.21602143055441	-0.87893317335843	-0.966820148373968	0.97600048811286	4	0.444926152747286	4
TCGA-55-6981-01A-11D-1945-08	-2.30608618525198	2.37876831058526	-0.79444071370303	-2.59208542793109	-0.257537332407626	0	0	5
TCGA-AZ-6601-01A-11D-1771-10	-3.04296486957085	-3.75364483293957	-1.9573085202577	-5.18427504095552	-6.99339313227392	8	0.372087148694868	8
TCGA-FD-A6TF-01A-52D-A32B-08	-1.08686132519528	3.75350486481989	0.11237464442832901	-1.09274247422925	1.40097137706816	4	0.364724978778861	4
TCGA-FD-A6TK-01A-42D-A339-08	-2.06737492327975	2.31783112539634	-1.15771312936412	-2.23126302807411	-0.0235516274529077	0	0	5
TCGA-55-7726-01A-11D-2167-08	-5.38955005040244	1.15074948904586	-2.88367472998405	-4.99245530987355	-1.97440907622717	0	0	10
TCGA-G2-AA3B-01A-11D-A391-08	-4.13313439894603	-2.14179614745297	-1.76748501875045	-5.22329382074936	-5.34585274046126	8	0.419086328223656	8
TCGA-G2-AA3C-01A-21D-A391-08	-5.39636015933997	1.25368033495298	-2.97413430750209	-5.04374321153212	-2.01574153121899	0	0	10
TCGA-G2-AA3D-01A-11D-A391-08	-4.38957689479338	1.14022341039524	-2.43962994093201	-4.32648636530379	-1.82591103195265	0	0	10
TCGA-G2-AA3F-01A-12D-A42E-08	-0.228542279937545	4.22821875779428	0.168622529199758	-1.28110278765557	1.79167422102261	4	0.447642584567687	4
TCGA-CH-5750-01A-11D-1576-08	9.01256949994947	-4.91231599474016	4.32869316846008	11.3133418870147	3.87910471502919	1	0.835232068535527	1
TCGA-GD-A76B-01A-11D-A32B-08	-5.8151495082955	-1.1729921728244601	-1.10691327831159	-5.8955488788176	-3.39629109529428	0	0	7
TCGA-HC-7742-01A-11D-2114-08	8.93210037974826	-5.30677291527879	3.94418614499137	11.2655285735178	3.46732089841263	1	0.700164026231961	1
TCGA-EB-A3XC-01A-11D-A23B-08	-1.75734762155381	2.35841382269518	-1.40344321996718	-3.78257701185739	-1.42852943335208	0	0	5
TCGA-HC-7821-01A-12D-2114-08	8.91251720314354	-5.16728970062841	4.26041923152647	11.5282260468796	3.75511431018713	1	0.828188569523066	1
TCGA-G4-6310-01A-11D-1719-10	-1.46145480276761	3.68623744089463	-0.050439076572637	-2.06450273398913	1.24190843037302	4	0.210734666460667	4
